Mine Name,Country,Region,Latitude,Longitude
Tianan No. 6 Coal Mine,China,East Asia,33.787914,113.241159
Tianan No. 8 Coal Mine,China,East Asia,33.758125,113.426262
Tianan Shengxin Coal Mine,China,East Asia,35.577828,112.804921
Tianchen Coal Mine,China,East Asia,34.924789,117.108422
Tianchi Coal Mine,China,East Asia,37.236836,113.475251
Tianju Xinhuiyuan Coal Mine,China,East Asia,36.948063,111.802119
Tianlong Dahaize Coal Mine,China,East Asia,39.224997,110.342516
Tianrun Detong Coal Mine,China,East Asia,35.81591,110.621302
Tianshuibu No.2 Coal Mine,China,East Asia,37.089484,106.785417
Tianshun Coal Mine,China,East Asia,49.438591,119.759572
Tiantai Kunda Coal Mine,China,East Asia,35.540514,112.657628
Tianxin Coal Mine,China,East Asia,43.869761,85.991076
Tianye Coal Mine,China,East Asia,43.924993,86.432538
Tianyu Coal Mine,China,East Asia,39.441207,106.920883
Tianyu Hengjin Coal Mine,China,East Asia,36.295571,111.319669
Tianyu Hengsheng Coal Mine,China,East Asia,36.287989,111.306494
Tiaohu No.3 Coal Mine,China,East Asia,44.333899,93.274989
Tie'bei Coal Mine,China,East Asia,49.461323,117.769641
Tiechanggou Coal Mine,China,East Asia,44.017452,81.182341
Tiefa Daping Coal Mine,China,East Asia,42.651596,123.326944
Tiefa Daqiang Coal Mine,China,East Asia,42.749668,123.036949
Tiefa Daxing Coal Mine,China,East Asia,42.404415,123.593334
Tiexin Coal Mine,China,East Asia,36.937557,111.758549
Tingnan Coal Mine,China,East Asia,35.096062,107.943871
Tingziyan Surface Mine,China,East Asia,39.872686,111.334636
Toksun Coal Mine,China,East Asia,43.237625,87.519177
Toksun Panji Coal Mine,China,East Asia,43.150432,88.115078
Tongde Coal Mine,China,East Asia,37.424651,110.903812
Tonghua Coal Mine,China,East Asia,38.579834,113.285721
Tongsheng Anping Coal Mine,China,East Asia,39.726679,112.742812
Tongsheng Haoran Coal Mine,China,East Asia,38.84191,112.366993
Tongsheng Qianjing Coal Mine,China,East Asia,39.699533,112.565652
Tongsheng Tongji Coal Mine,China,East Asia,39.027142,112.454159
Tongsheng Yugou Coal Mine,China,East Asia,39.110576,112.416643
Tongshuo Tongying Coal Mine,China,East Asia,39.002532,112.551998
Tongting Coal Mine,China,East Asia,33.613436,116.657285
Tongxin Coal Mine,China,East Asia,40.013182,113.103349
Tucheng Coal Mine,China,East Asia,26.05645,104.503236
Tunbao Coal Mine,China,East Asia,43.671058,87.156009
Tunlan Coal Mine,China,East Asia,37.900102,112.108964
Turpan Tarlangou Coal Mine,China,East Asia,43.200556,89.1275
Ulan Mulun Coal Mine,China,East Asia,39.289093,110.183478
Ulansetai Coal Mine,China,East Asia,39.224877,110.393906
Urad Front Banner Xinxin Coal Mine,China,East Asia,40.950869,109.559031
Wanfeng Coal Mine,China,East Asia,37.045757,111.794793
Wanfu Coal Mine,China,East Asia,35.140568,115.86123
Wangfeng Coal Mine,China,East Asia,35.687856,110.555544
Wangjialing Coal Mine,China,East Asia,35.702102,110.686347
Wangjialing Coal Mine (SCTS),China,East Asia,38.873133,111.117042
Wangjiashan Coal Mine,China,East Asia,36.890058,104.831985
Wangjiata Coal Mine,China,East Asia,39.676306,110.001415
Wangjiayu Coal Mine,China,East Asia,36.745851,113.104399
Wangjiazhai Coal Mine Inclined Shaft Coal Mine,China,East Asia,26.705126,104.798124
Wangjiazhai Pingdong Coal Mine,China,East Asia,26.705126,104.798124
Wangjiazhuang Coal Mine,China,East Asia,37.501779,111.160181
Wangling Coal Mine,China,East Asia,36.934128,111.657717
Wangling Coal Mine,China,East Asia,36.934128,111.657717
Wanglou Coal Mine,China,East Asia,35.194934,116.581628
Wangping Coal Mine,China,East Asia,39.767006,112.921427
Wangpo Coal Mine,China,East Asia,35.672603,112.729042
Wangtian Coal Mine,China,East Asia,38.994562,111.125017
Wangwa Coal Mine,China,East Asia,36.163732,106.616037
Wangwa No.2 Coal Mine,China,East Asia,36.152813,106.602142
Wangxingzhuang Coal Mine,China,East Asia,34.380027,113.62539
Wangzhuang Coal Mine,China,East Asia,35.944946,113.090962
Wanjiazhuang Coal Mine,China,East Asia,36.224252,111.210084
Wanli No.1 Coal Mine,China,East Asia,39.977906,109.882281
Wanniang Coal Mine,China,East Asia,36.590920,114.127236
Wanqi Jinghua Coal Mine,China,East Asia,39.74697,106.877813
Wantongyuan Coal Mine,China,East Asia,39.490979,112.294454
Wantugou Coal Mine,China,East Asia,39.495115,109.973302
Wei'er Coal Mine,China,East Asia,37.398789,106.564114
Weihuliang Coal Mine,China,East Asia,43.85869,87.646423
Weijiadi Coal Mine,China,East Asia,36.711438,104.915286
Weijiamao Open Pit Mine,China,East Asia,39.534982,111.29515
Weiqiang Coal Mine,China,East Asia,38.026939,109.285876
Weishe Coal Mine,China,East Asia,27.084093,104.925116
Weiyi Coal Mine,China,East Asia,37.435084,106.539539
Weizigou Coal Mine,China,East Asia,43.963239,86.810238
Wenjiaba No. 2 Coal Mine,China,East Asia,26.669958,105.749254
Wenjiaba No.1 Coal Mine,China,East Asia,26.668218,105.749799
Wenjiagou Coal Mine,China,East Asia,37.071063,112.207409
Wenjiapo Coal Mine,China,East Asia,35.121317,108.109274
Wenjiata Coal Mine,China,East Asia,39.246768,110.101621
Wenjiazhuang Coal Mine,China,East Asia,37.976647,113.182795
Wenzhuang Coal Mine,China,East Asia,36.790812,113.163675
West No. 1 Coal Mine,China,East Asia,44.654941,116.702955
West No. 3 Surface Coal Mine,China,East Asia,43.999168,116.00104
West Well of Faer Second Coal Mine,China,East Asia,26.31898,104.753785
West Well of Sihe Coal Mine,China,East Asia,35.596726,112.522648
Wobei Coal Mine,China,East Asia,33.552145,116.195899
Wotugou Coal Mine,China,East Asia,39.452333,110.051171
Wucaiwan Mining Area No.2 Surface Coal Mine,China,East Asia,44.891131,89.044138
Wucaiwan No.1 Coal Mine,China,East Asia,44.777239,89.098488
Wucaiwan No.1 Surface Mine,China,East Asia,44.933507,89.184722
Wudong Coal Mine,China,East Asia,43.929294,87.745344
Wugetujing Coal Mine,China,East Asia,39.660819,110.354533
Wuguantun Coal Mine,China,East Asia,40.118623,113.119722
Wuhai Xinxing Coal Mine,China,East Asia,39.718897,106.879817
Wuhushan Coal Mine,China,East Asia,39.495828,106.659277
Wujia Coal Mine,China,East Asia,35.645372,112.301427
Wujiagou Coal Mine,China,East Asia,39.717383,112.697397
Wujiamao Coal Mine,China,East Asia,37.274679,111.074265
Wujiata Surface Mine,China,East Asia,39.278553,110.183639
Wuju Coal Mine,China,East Asia,35.064014,107.058502
Wukuang Guishigou Coal Mine,China,East Asia,37.780264,113.598505
Wulanhada Coal Mine,China,East Asia,39.716304,110.243357
Wulunshan Coal Mine,China,East Asia,26.5973,105.288021
Wurenduxi Coal Mine,China,East Asia,39.629415,107.066463
Wutongzhuang Coal Mine,China,East Asia,36.344748,114.222453
Wuyang Coal Mine,China,East Asia,36.492975,113.047886
Xiadian Coal Mine,China,East Asia,34.25723,112.726356
Xiagou Coal Mine,China,East Asia,35.069351,108.043765
Xiahuo Coal Mine,China,East Asia,36.081144,112.884314
Xialiyuan Coal Mine,China,East Asia,39.59357,112.387187
Xialiyuan Coal Mine,China,East Asia,39.594099,112.38636
Xiangkuang Xinzhuang Coal Mine,China,East Asia,36.681741,113.061456
Xiangning Shenjiao Coal Mine,China,East Asia,36.128368,111.078279
Xiangshan Coal Mine,China,East Asia,35.483402,110.419146
Xiangshui Coal Mine Botu area,China,East Asia,25.474484,104.594602
Xiangshuihe Coal Mine,China,East Asia,38.784569,110.245438
Xianquan Coal Mine,China,East Asia,36.049143,113.093681
Xiaobaodang No.1 Coal Mine,China,East Asia,38.756195,109.893889
Xiaobaodang No.2 Coal Mine,China,East Asia,38.756195,109.893889
Xiaochang Coal Mine,China,East Asia,36.214281,113.016781
Xiaohaotu No. 2 Coal Mine,China,East Asia,38.720206,109.706718
Xiaohuangshan Coal Mine,China,East Asia,44.146133,88.178805
Xiaojiawa Coal Mine,China,East Asia,38.394821,111.143913
Xiaojihan Coal Mine,China,East Asia,38.4378,109.5059
Xiaokang Coal Mine,China,East Asia,42.661123,123.38719
Xiaolong Coal Mine,China,East Asia,46.542501,85.974258
Xiaolongtan Surface Coal Mine,China,East Asia,23.81799,103.195609
Xiaoming Coal Mine,China,East Asia,42.472755,123.59306
Xiaonan Coal Mine,China,East Asia,42.373531,123.613979
Xiaoqing Coal Mine,China,East Asia,42.422987,123.644524
Xiaoxi Coal Mine,China,East Asia,35.635324,112.215637
Xiaoyu Coal Mine,China,East Asia,39.813832,112.899861
Xiaoyugou Coal Mine,China,East Asia,39.992688,111.361925
Xiaozhuang Coal Mine,China,East Asia,35.08346,107.983823
Xiashanmao Coal Mine,China,East Asia,37.611226,110.875292
Xiashijie Coal Mine,China,East Asia,35.228223,108.856012
Xiayukou Coal Mine,China,East Asia,35.60856,110.561149
Xiehua Coal Mine,China,East Asia,39.850508,111.328355
Xieqiao Coal Mine,China,East Asia,32.774098,116.381556
Xiezhuang Coal Mine,China,East Asia,35.902492,117.611148
Xiguxian Coal Mine,China,East Asia,36.650017,113.006414
Xima Coal Mine,China,East Asia,41.358919,123.185194
Ximing Coal Mine,China,East Asia,37.864661,112.411327
Xin'an Coal Mine,China,East Asia,34.994718,116.920679
Xinbai Coal Mine,China,East Asia,35.191084,107.004543
Xinchazhuang Coal Mine,China,East Asia,36.220397,116.551793
Xindadi Coal Mine,China,East Asia,37.35502,113.575567
Xinfa Coal Mine,China,East Asia,36.588144,112.97955
Xing'an Coal Mine,China,East Asia,47.235320,130.225110
Xingdong Coal Mine,China,East Asia,37.092102,114.541672
Xingheng Coal Mine,China,East Asia,39.966445,109.897633
Xinghua Coal Mine,China,East Asia,45.325451,131.109893
Xingjiagou Coal Mine,China,East Asia,37.561137,110.876601
Xingliang No.2 Coal Mine,China,East Asia,43.15364,89.414285
Xinglong Coal Mine,China,East Asia,35.595623,110.501924
Xinglong Heidaigou Coal Mine,China,East Asia,39.749493,111.199968
Xinglongzhuang Coal Mine,China,East Asia,35.491495,116.854279
Xingong Coal Mine,China,East Asia,37.653546,110.942662
Xingsheng Coal Mine,China,East Asia,43.912677,94.666764
Xingshengda Coal Mine,China,East Asia,39.80339,110.236968
Xingshengmin Coal Mine,China,East Asia,39.181125,110.524103
Xingtao Coal Mine,China,East Asia,39.472422,112.476106
Xingwu Coal Mine,China,East Asia,37.391578,110.939931
Xinhu Coal Mine,China,East Asia,33.503395,116.085981
Xinji No.1 Coal Mine,China,East Asia,32.699902,116.536394
Xinji No.2 Coal Mine,China,East Asia,32.698321,116.590647
Xinjian Coal Mine,China,East Asia,45.821294,130.885271
Xinjiang Hongshan Coal Mine,China,East Asia,46.501086,86.043581
Xinjiang Hotan Buya Coal Mine No. 1 Well,China,East Asia,35.145738,108.463339
Xinjiang Kuangou Coal Mine,China,East Asia,43.781429,86.5263
Xinjing Coal Mine,China,East Asia,37.859833,113.447561
Xinjulong Coal Mine,China,East Asia,35.278238,115.88263
Xinlong Coal Mine,China,East Asia,37.365449,111.186623
Xinlu Coal Mine,China,East Asia,47.291323,130.295426
Xinmiao Jinglaoyuan Coal Mine,China,East Asia,39.380376,110.393091
Xinqiang Coal Mine,China,East Asia,45.776184,131.141615
Xinqiao Coal Mine,China,East Asia,33.857702,116.280201
Xinsheng Coal Mine,China,East Asia,36.898336,112.196514
Xintai No. 5 Coal Mine,China,East Asia,46.568506,86.021062
Xintie Coal Mine,China,East Asia,45.750588,131.11458
Xintun Coal Mine,China,East Asia,36.54249,114.237965
Xinwei Coal Mine,China,East Asia,28.123101,104.687459
Xinwen IlI No.1 Coal Mine,China,East Asia,43.546231,80.961116
Xinxin Coal Mine,China,East Asia,39.556694,110.67681
Xinxing Coal Mine,China,East Asia,45.790397,130.892046
Xinyan Coal Mine,China,East Asia,37.34326,111.043047
Xinyao Coal Mine,China,East Asia,35.140296,106.920386
Xinyi Coal Mine,China,East Asia,34.788378,112.135522
Xinyuan Surface Coal Mine,China,East Asia,36.850448,111.582553
Xinyuan UG Coal Mine,China,East Asia,37.912247,113.102234
Xinzhi Coal Mine,China,East Asia,36.494021,111.708455
Xinzhou Chengjiagou Coal Mine,China,East Asia,39.084902,112.304523
Xinzhou Tongzhou Coal Mine,China,East Asia,39.056681,111.187962
Xinzhuang Coal Mine,China,East Asia,35.265896,107.912029
Xiongshan Coal Mine,China,East Asia,36.029048,113.003392
Xiongshan No. 5 Coal Mine,China,East Asia,36.029118,113.002713
Xiongshan Zhenyi Coal Mine,China,East Asia,35.946026,113.015525
Xipo Coal Mine,China,East Asia,37.590934,110.809287
Xiqu Coal Mine,China,East Asia,37.919505,112.158066
Xishan Shenghui Coal Mine,China,East Asia,36.272482,111.330204
Xishan Zhongshe Coal Mine,China,East Asia,37.907227,112.175947
Xiwan Surface Coal Mine,China,East Asia,38.6047,110.064
Xiyang Huangyanhui Coal Mine,China,East Asia,37.590354,113.663394
Xizhang Coal Mine,China,East Asia,35.892694,113.108444
Xizhuo Coal Mine,China,East Asia,35.232867,110.197546
Xucun Coal Mine,China,East Asia,36.695081,111.662597
Xuehu Coal Mine,China,East Asia,34.133772,116.389022
"Xukuang Group Xinjiang Sai'er Energy Co., Ltd. No.3 Coal Mine",China,East Asia,46.539205,85.976133
"Xukuang Group Xinjiang Sai'er Energy Co., Ltd. No.6 Coal Mine",China,East Asia,46.55306,86.203944
Xunxi Mining Area Bindong Coal Mine,China,East Asia,35.112548,108.336067
Xunyi County Songjiagou Coal Mine,China,East Asia,35.145738,108.463339
Xutuan Coal Mine,China,East Asia,33.401007,116.710249
Xuzhuang Coal Mine,China,East Asia,34.840187,116.945215
Yadian Coal Mine,China,East Asia,35.217077,107.969668
Yakeshi Shengli Coal Mine,China,East Asia,49.499745,121.423076
Yanbei Coal Mine,China,East Asia,35.220616,106.672611
Yancoal Wanfu Coal Mine,China,East Asia,35.141519,115.860645
Yangbaoqu Coal Mine,China,East Asia,39.381082,110.668228
Yangchan Coal Mine,China,East Asia,36.790996,113.254929
Yangchangwan No.1 Well Coal Mine,China,East Asia,38.08372,106.642094
Yangcheng Coal Mine,China,East Asia,35.769665,116.320115
Yangcheng Shishan Coal Mine,China,East Asia,35.505118,112.58379
Yangcheng Sihou Coal Mine,China,East Asia,35.531707,112.292883
Yangcun Coal Mine,China,East Asia,32.743195,116.682631
Yangdong Coal Mine,China,East Asia,36.477524,114.247101
Yanghuopan Coal Mine,China,East Asia,39.050332,110.530221
Yangjiacun Coal Mine,China,East Asia,39.8069,110.153087
Yangliu Coal Mine,China,East Asia,33.644291,116.74895
Yangpoquan Coal Mine,China,East Asia,39.2649,111.303638
Yangquan No. 1 Coal Mine,China,East Asia,37.907856,113.517665
Yangquan No. 2 Coal Mine,China,East Asia,37.87059,113.520175
Yangquan Xingyu Coal Mine,China,East Asia,38.008799,113.412876
Yangshita No.1 Coal Mine,China,East Asia,39.272821,110.654701
Yangshita No.2 Coal Mine,China,East Asia,39.272821,110.654701
Yangta Coal Mine,China,East Asia,39.444701,110.641123
Yangtai Fuyan Coal Mine,China,East Asia,35.614541,112.300992
Yangtai Tuncheng Coal Mine,China,East Asia,35.558124,112.534213
Yangtai Xifenjie Coal Mine,China,East Asia,35.534637,112.48626
Yangtai Yicheng Coal Mine,China,East Asia,35.536981,112.445366
Yangtouling Hongqi Coal Mine,China,East Asia,35.961271,113.075073
Yangtouling Yongfeng Coal Mine,China,East Asia,35.899444,113.046835
Yanjiagou Xindong Coal Mine,China,East Asia,39.681227,110.27454
Yanjiahe Coal Mine,China,East Asia,35.092004,108.185673
Yankan Chengzhuang Coal Mine,China,East Asia,37.989447,113.439843
Yanzhou Yangcun Coal Mine,China,East Asia,35.469502,116.802304
Yanzishan Coal Mine,China,East Asia,40.086876,112.933948
Yaogou Poverty Alleviation Coal Mine,China,East Asia,39.92757,111.343965
Yaojie No. 3 Coal Mine,China,East Asia,36.432793,102.880291
Yaoqiao Coal Mine,China,East Asia,34.882095,116.912623
Yaoqu Coal Mine,China,East Asia,38.757742,110.424272
Yaozhai Coal Mine,China,East Asia,39.698632,112.696883
Yaozhida Coal Mine,China,East Asia,35.977645,112.909478
Yeping Coal Mine,China,East Asia,35.209134,108.801033
Yicheng Baozi Coal Mine,China,East Asia,35.580708,111.936244
Yicheng Huahong Coal Mine,China,East Asia,35.696878,111.951442
Yidong Group Lijiata Coal Mine,China,East Asia,39.47018,110.510476
Yidong Gucheng Coal Mine,China,East Asia,39.432694,110.735759
Yidong Hongxin Coal Mine,China,East Asia,39.742105,110.199993
Yihe Juyuan Coal Mine,China,East Asia,39.452055,110.526454
Yilan No. 3 Coal Mine,China,East Asia,46.14473,129.385463
Yili No.4 Coal Mine,China,East Asia,44.074228,81.141898
Yimin Coal Mine,China,East Asia,39.367159,110.373073
Yimin Surface Mine,China,East Asia,48.588717,119.757048
Yindonggou Coal Mine,China,East Asia,36.240220,106.615825
Yingcheng Coal Mine,China,East Asia,44.160582,125.860023
Yingpanhao Coal Mine,China,East Asia,38.467484,108.945391
Yingshahao Coal Mine,China,East Asia,39.69447,110.222396
Yingyuan Yuchuan Coal Mine,China,East Asia,39.655497,111.281901
Yinhe Coal Mine,China,East Asia,38.467518,109.747789
Yining North No. 2 Coal Mine,China,East Asia,44.043887,81.468585
Yinxing No. 1 Coal Mine,China,East Asia,37.733154,106.679463
Yinxing No. 2 Coal Mine,China,East Asia,37.819101,106.333524
Yinying Coal Mine,China,East Asia,37.946277,113.556055
Yinyuan Xingqing Coal Mine,China,East Asia,36.934065,111.617386
Yishun Coal Mine,China,East Asia,39.545491,112.353152
Yitai Baoshan Coal Mine,China,East Asia,39.453893,110.371276
Yitai Coal Mine,China,East Asia,43.588212,81.510551
Yitai Yili Coal Mine,China,East Asia,43.651053,81.358189
Yitang Anyi Coal Mine,China,East Asia,36.991526,111.809367
Yitang Changyuan Coal Mine,China,East Asia,37.002565,112.12064
Yitang Chengfeng Coal Mine,China,East Asia,36.987805,111.859623
Yitang Coal Mine,China,East Asia,37.017598,111.824439
Yitang Qingyun Coal Mine,China,East Asia,37.044127,112.101034
Yitian Coal Mine,China,East Asia,36.276675,111.286253
Yixin Coal Mine,China,East Asia,47.333403,130.316414
Yixing Coal Mine,China,East Asia,37.008872,111.663773
Yiyuan Coal Mine,China,East Asia,37.321453,113.531335
Yongdingzhuang Coal Mine,China,East Asia,40.013149,113.103115
Yonghong Coal Mine,China,East Asia,35.57007,112.511273
Yongli Coal Mine,China,East Asia,39.465984,110.228282
Yongsheng Coal Mine,China,East Asia,39.592717,112.449244
Yongshun Coal Mine,China,East Asia,39.863619,110.042081
Yongzhi Coal Mine,China,East Asia,39.68883,110.207892
Youfanghao Coal Mine,China,East Asia,39.828048,109.303214
Youyi Coal Mine,China,East Asia,39.662988,112.637535
Yuanbaoshan Coal Mine,China,East Asia,42.337293,119.313046
Yuandatan Coal Mine,China,East Asia,38.333283,109.489911
Yuandian Erjing Coal Mine,China,East Asia,33.532338,116.461795
Yuandian Yijing Coal Mine,China,East Asia,33.568632,116.580212
Yuanxiang Coal Mine,China,East Asia,37.791694,112.07849
Yuanxing Coal Mine,China,East Asia,39.376968,110.609589
Yuanyuan Surface Coal Mine 958 Mining Area,China,East Asia,45.464911,119.549702
Yuci Beishan Coal Mine,China,East Asia,37.840097,112.755881
